Estado,por_des_15,po_per_pob,por_sin_seg,por_car_salud,por_car_alim,por_po_patr,gini,por_car_haci
Michoacan de Ocampo,11.48641968,62.29022087,51.02135086,47.61481094,18.26350021,52.63809967,0.395245612,13.12024975
Oaxaca,18.29084969,70.45985,83.06636047,83.06075287,31.27619934,69.16880035,0.404110193,12.14953041
Puebla,17.47713089,79.406106,39.05316162,57.95436859,51.47809982,86.26979828,0.33625719,23.70895958
Veracruz de Ignacio de la Llave,17.36720085,85.86918201,55.33412933,48.3512001,45.77370071,82.05249786,0.326607287,22.07237053
Yucatan,22.64600945,51.55159332,9.79335022,9.926810265,25.34799957,63.65110016,0.335453212,29.27721977
Chiapas,18.45545959,81.19955059,57.50799179,59.948349,41.80550003,77.62599945,0.366755605,33.76473999
Jalisco,10.59169006,65.13635107,30.87789917,32.24528122,15.14050007,42.75519943,0.457725495,6.901380062
Mexico,10.79516983,71.23155291,33.22185898,32.61270905,31.90119934,67.4835968,0.397519886,18.10029984
Michoacan de Ocampo,9.713000298,51.68533622,20.68889046,13.53312016,12.20779991,40.43579865,0.399578989,13.00504971
Oaxaca,7.10187006,77.48612863,52.63803864,53.04238892,22.87560081,58.40439987,0.438916206,19.82543945
Puebla,20.55475998,89.33232437,26.79670906,25.07262993,54.16030121,87.11009979,0.321974188,27.19495964
Veracruz de Ignacio de la Llave,3.92798996,37.38123853,37.72819901,41.39184189,10.34300041,37.58319855,0.433842391,7.030379772
Yucatan,20.85222054,76.28313305,26.64550018,26.98893929,28.69000053,68.40070343,0.315468013,35.20484924
Chiapas,20.16238022,82.70846217,19.64205933,19.98154068,55.36999893,87.31909943,0.361318201,13.51852036
Jalisco,6.500420094,50.29751772,30.05491066,24.3391304,10.23180008,38.65050125,0.403938413,5.328649998
Mexico,7.350409985,60.16143558,48.35066986,42.72702026,19.61319923,52.14199829,0.474789411,12.15972996
Michoacan de Ocampo,6.241889954,27.65028211,33.80817032,26.74991989,8.165800095,30.94020081,0.519482017,6.124219894
Oaxaca,16.9021492,88.02702808,35.95230103,36.75181961,63.7663002,92.14849854,0.2990008,27.11679077
Puebla,20.07995033,78.41038688,30.33927917,30.43094063,45.05059814,81.02619934,0.365758806,21.87845039
Veracruz de Ignacio de la Llave,17.93782043,79.64365943,45.32389069,57.72557068,31.00169945,71.27619934,0.331119001,8.76928997
Yucatan,19.40299034,57.15881533,6.52504015,6.546989918,29.74209976,70.03659821,0.308714986,32.99893951
Chiapas,9.215530396,60.6654644,40.81809998,36.9821701,32.97029877,68.92269897,0.447335005,22.56912994
Jalisco,6.170889854,47.6883874,16.9467392,16.8575592,14.19939995,46.77590179,0.366238385,7.40087986
Mexico,3.536240101,51.30196481,40.20608902,48.29259109,8.146699905,36.19660187,0.346534491,14.4429903
Michoacan de Ocampo,13.82063007,62.84528089,68.85195923,68.03366852,24.80150032,65.18499756,0.359441012,15.77340984
Oaxaca,16.44187927,68.540829,23.6059494,23.5486908,32.29199982,74.13089752,0.290547699,14.41948032
Puebla,30.86816978,90.00085147,49.11903,49.59608078,54.83110046,87.41560364,0.311928898,26.78907013
Veracruz de Ignacio de la Llave,9.208919525,62.71901927,47.76548004,56.35456085,25.88059998,67.28099823,0.374308109,15.1254797
Yucatan,9.618590355,61.84040856,17.79752922,18.27330017,20.74500084,60.63570023,0.375718206,23.98254967
Chiapas,16.35730934,89.51493836,40.20869064,41.0060997,57.28030014,87.37110138,0.328882813,31.93276978
Jalisco,6.60488987,63.34852128,26.96072006,23.11664963,11.61830044,41.32989883,0.407931685,8.809229851
Mexico,8.148229599,55.74631996,44.77907181,46.44485855,20.11580086,54.03089905,0.412027806,10.10571003
Michoacan de Ocampo,9.77933979,70.50602407,46.3010788,46.81494904,24.20619965,59.93899918,0.424200386,9.940899849
Oaxaca,17.88456917,79.34859495,40.63404846,43.77758026,32.80870056,69.53929901,0.367807508,17.85819054
Puebla,4.699419975,75.60626197,53.42502975,43.64928055,25.75,61.9131012,0.395801991,17.52013969
Veracruz de Ignacio de la Llave,11.32660961,54.26357857,43.44641876,44.85097885,10.91479969,41.91270065,0.431761503,11.92189026
Yucatan,21.48040962,68.38522754,47.3144989,50.06541824,25.81159973,64.88800049,0.323121011,36.79314041
Chiapas,17.77082062,83.93798256,34.74116898,43.90625,47.56980133,81.49790192,0.365314513,23.64583015
Jalisco,8.075579643,70.16065916,41.83768082,40.79777908,23.1310997,59.65919876,0.398609191,9.151459694
Mexico,3.796770096,46.46891451,52.1651001,52.61750031,17.5897007,54.417099,0.377978593,7.220970154
Michoacan de Ocampo,10.95065022,53.78698138,52.72000122,51.73662949,12.62950039,42.3771019,0.376666188,9.443180084
Oaxaca,3.215080023,27.31950822,41.52489853,43.81235886,4.618800163,18.18000031,0.527380705,7.946790218
Puebla,9.586440086,58.71102491,40.32115936,35.8409996,12.30749989,40.1568985,0.381914914,17.83836937
Veracruz de Ignacio de la Llave,15.24394035,78.35842262,56.04135895,48.17436981,31.92149925,70.13510132,0.447025687,19.41856003
Yucatan,14.59138966,73.35663425,32.51903915,27.40237999,35.8166008,72.42819977,0.36790061,34.7513504
Chiapas,18.36532974,84.67784352,39.90985107,46.18215179,55.38949966,86.21029663,0.3581976,20.21125031
Jalisco,8.381429672,66.8940607,26.62175941,25.22438049,17.28179932,53.75540161,0.401208609,4.066939831
Mexico,3.447900057,51.51738429,40.41878891,44.06328964,13.8671999,44.30519867,0.414925098,11.03003979
Michoacan de Ocampo,24.95108032,79.95124327,42.62295151,33.23485947,49.19229889,81.6411972,0.412772,32.17134094
Oaxaca,10.91234016,66.00279641,52.39749908,52.76779938,25.03199959,62.01750183,0.377377391,7.764200211
Puebla,21.12717056,83.01103857,42.82978821,39.70106888,52.00519943,86.97190094,0.30443871,24.44341087
Veracruz de Ignacio de la Llave,15.14404011,70.51934191,43.34148026,38.32833099,30.20129967,68.59290314,0.394868791,17.67295074
Yucatan,23.06967926,88.42239121,30.95273972,31.22323036,59.82089996,89.50969696,0.314895391,32.99760056
Chiapas,25.16000938,95.74423656,18.78911018,14.27283001,78.99770355,96.79509735,0.301764488,40.84738922
Jalisco,6.517149925,34.0616576,37.61009979,35.85739899,11.4673996,41.43519974,0.409883112,4.963580132
Mexico,4.22454977,49.40862686,45.17248917,46.00590134,8.899399757,35.02590179,0.408752412,9.165439606
Michoacan de Ocampo,10.67803001,58.80475282,47.65288162,38.45772934,28.52560043,66.03659821,0.381965697,10.08732986
Oaxaca,9.523810387,70.6138426,72.87129211,77.330513,38.95819855,80.22910309,0.276270986,7.627120018
Puebla,16.70202065,81.96609881,58.63267899,74.65247345,46.23899841,83.39070129,0.309414595,14.61970997
Veracruz de Ignacio de la Llave,9.779299736,53.57914529,53.58845901,55.21136093,11.33069992,41.56760025,0.345719606,10.63568974
Yucatan,7.507969856,48.51835391,28.02165985,24.50720024,10.01019955,39.83570099,0.390446097,15.05622959
Chiapas,30.29808998,91.24411565,38.32530975,32.31311035,67.66480255,92.18650055,0.394942909,31.39513016
Jalisco,4.892129898,57.0530152,31.63870049,35.39852142,22.37249947,57.3504982,0.424492091,9.935529709
Mexico,5.132349968,60.08821898,58.64025879,54.41775894,15.82960033,49.29359818,0.387849689,14.3067503
Michoacan de Ocampo,14.12397003,60.08298851,62.98984146,68.0269165,14.67710018,50.44250107,0.341016889,3.323519945
Oaxaca,9.235429764,83.8315973,44.2571106,43.96318054,55.03039932,87.71050262,0.300418109,15.02984047
Puebla,9.384610176,75.17316183,43.10224915,41.57075119,41.61940002,78.417099,0.382965297,24.07243919
Veracruz de Ignacio de la Llave,16.31381989,76.63793763,51.67102051,53.79542923,21.95840073,59.55149841,0.391288906,12.5719099
Yucatan,23.18515968,81.39201569,12.45258999,12.37911034,50.37829971,83.75240326,0.334486395,29.85811996
Jalisco,6.270070076,46.28138548,28.96126938,33.92419052,5.690100193,28.28879929,0.372478604,4.313930035
Mexico,4.035029888,40.22118485,43.80131149,43.7828598,10.3572998,41.43889999,0.409410805,6.982079983
Michoacan de Ocampo,12.20415974,52.20602914,38.30841064,38.29822922,8.197999954,33.18930054,0.413288593,7.059810162
Oaxaca,31.43526077,91.0325477,55.01253128,55.11508942,60.56280136,90.59140015,0.302576095,27.34275055
Puebla,13.35227013,70.75157611,95.24794006,96.10388947,40.70809937,81.3986969,0.285938889,32.4675293
Veracruz de Ignacio de la Llave,22.00086975,80.81832451,44.86483002,55.83283997,37.83919907,75.47740173,0.358789504,14.22723961
Yucatan,8.410309792,46.05928734,24.61025047,24.52651978,8.381099701,35.96670151,0.371082693,16.3825798
Chiapas,29.11111069,94.17753332,55.5017395,63.78416824,74.65499878,94.26370239,0.378451914,44.60702133
Jalisco,10.32804966,68.70224421,40.60987091,37.9193306,19.07640076,53.85400009,0.39250499,9.528360367
Mexico,3.832429886,61.10757542,59.41545868,51.48715973,15.31690025,53.24990082,0.364522994,6.116330147
Michoacan de Ocampo,23.77869034,84.22761808,53.97972107,49.86714172,43.72079849,77.54149628,0.389915109,20.89080048
Oaxaca,7.039710045,49.0107187,31.86528015,32.2888298,14.24240017,46.16389847,0.352748513,5.449590206
Puebla,7.899069786,81.60090259,29.96582031,30.04210091,38.60350037,77.68869781,0.329450697,19.93877029
Veracruz de Ignacio de la Llave,14.01484013,82.85065559,76.58473206,76.94317627,32.28490067,74.54260254,0.336898208,6.597000122
Yucatan,15.25461006,70.22699369,23.77969933,15.97482967,37.49879837,75.35900116,0.409198105,33.78802872
Chiapas,12.42179012,76.71596232,30.98447037,33.3548584,39.43569946,76.51850128,0.410586894,31.42765045
Jalisco,2.552380085,31.26504622,31.27672958,39.4425087,8.669599533,33.22650146,0.409972191,6.30862999
Mexico,11.22854996,70.1690189,21.82863998,18.52685928,39.94810104,73.5904007,0.416672289,18.85836029
Michoacan de Ocampo,21.24435997,78.10192548,36.26438904,34.18054962,40.66880035,74.57460022,0.423699498,18.0981102
Oaxaca,13.21656036,81.8041217,43.44828033,43.3655014,44.91139984,82.31400299,0.304931104,11.82147026
Puebla,4.30038023,56.77942481,48.82672119,49.18793106,20.64360046,57.30709839,0.347822487,14.15312958
Veracruz de Ignacio de la Llave,9.76815033,44.50686855,29.9885807,26.16988945,17.71190071,58.2154007,0.356933087,6.290820122
Yucatan,18.14176941,79.28566442,24.0184803,23.74925995,41.81549835,78.27449799,0.344370902,26.75102997
Chiapas,29.89764023,94.91165581,23.01176071,27.75890923,70.8615036,94.12349701,0.320887089,50.40895081
Jalisco,3.410919905,36.16096893,35.60977173,31.8830204,17.77700043,52.96139908,0.405236602,8.131019592
Mexico,3.531069994,56.09041211,34.39640045,34.62783051,10.02040005,37.58710098,0.426460892,12.21683025
Michoacan de Ocampo,9.337789536,62.57228613,53.75009918,52.5934906,25.62859917,61.03680038,0.448931992,12.41475964
Oaxaca,26.2460804,93.11370029,73.79714966,75,60.89170074,90.40809631,0.325305313,30.27544022
Puebla,14.5808897,75.35800312,47.21775055,45.17715836,40.65010071,77.30290222,0.349649608,19.4088707
Veracruz de Ignacio de la Llave,24.98620987,84.70438633,82.77397156,83.14407349,50.68909836,84.65329742,0.317787886,29.24060059
Yucatan,16.22431946,78.11126458,15.10241985,16.34170914,46.35480118,80.87719727,0.355402201,28.09490013
Chiapas,18.17244911,85.27476613,43.92118073,62.24031067,55.77259827,87.9272995,0.334260911,13.73495007
Jalisco,13.07901955,54.76064552,18.02732086,15.44077969,27.89500046,65.81099701,0.397150606,13.22881985
Mexico,3.164799929,42.14509489,49.55709076,50.74850082,12.87250042,42.85440063,0.427148193,11.86116028
Michoacan de Ocampo,21.2154007,79.20440126,45.74670029,49.41905975,44.92150116,81.47190094,0.332207114,20.9203701
Oaxaca,33.43653107,90.8883257,80,79.9564209,62.27230072,91.57440186,0.357779801,25.70805931
Puebla,17.59053993,85.58422289,43.46839905,42.98635101,45.40050125,81.08049774,0.337539107,21.47225952
Veracruz de Ignacio de la Llave,16.37248039,76.83140713,48.65073013,51.9708786,36.32229996,71.66410065,0.394432485,22.79689026
Yucatan,22.09901047,87.14179106,14.35748005,14.43661976,51.37889862,85.83769989,0.312392414,32.65361023
Chiapas,34.57585907,94.62952921,45.95404053,46.95103836,75.75849915,95.5460968,0.331104785,41.75925064
Jalisco,8.604299545,62.96890549,23.62054062,10.1497097,19.3321991,51.5082016,0.449899614,14.79174995
Mexico,3.49394989,55.38903188,55.19475174,60.03892136,18.66200066,53.00659943,0.380423695,17.0443306
Michoacan de Ocampo,13.29557991,66.60886901,54.94984055,63.08771133,24.90500069,61.32360077,0.378326207,16.73502922
Oaxaca,34.8341217,85.51081747,90.34204865,95.45453644,30.46279907,74.47350311,0.281598896,3.246750116
Puebla,24.48073959,88.6081724,39.18822098,39.31673813,55.61669922,88.91670227,0.302432686,35.52476883
Veracruz de Ignacio de la Llave,10.47453976,57.60613228,43.08169174,51.89033127,16.98620033,52.85160065,0.363497913,14.27997971
Yucatan,9.564160347,62.21629673,25.0216198,24.8519001,13.71310043,48.51330185,0.329349607,15.78791046
Chiapas,5.43448019,43.2534426,39.60829163,39.42449951,13.12590027,42.85390091,0.452758402,13.84877014
Jalisco,3.360130072,32.92049985,39.65037918,41.08187866,14.96490002,46.6896019,0.405990005,10.73155022
Mexico,4.861750126,57.62963432,51.84912872,50.02988052,18.21050072,50.19879913,0.472453594,13.77305031
Michoacan de Ocampo,20.03380966,85.6786236,45.17782974,47.77022934,52.86709976,84.17610168,0.362045586,20.11042976
Oaxaca,33.46007156,88.82477993,38.01652908,38.28892136,49.89599991,86.52310181,0.284021288,9.53717041
Puebla,13.78781986,74.41399422,51.778759,52.18502045,33.86629868,74.0707016,0.311623991,10.92819023
Veracruz de Ignacio de la Llave,13.14103031,65.90041124,43.55794144,42.42150116,31.50790024,56.60210037,0.515317976,22.06513977
Yucatan,7.798719883,50.32146576,21.88928032,19.91931915,17.16200066,54.84009933,0.378952414,20.35796928
Chiapas,15.49950027,62.58212778,45.3613205,47.49073029,36.10689926,70.22530365,0.50679332,21.23897934
Jalisco,8.803050041,43.91009402,34.06407928,32.36975861,7.624599934,36.19029999,0.390210599,4.796700001
Mexico,9.096019745,58.82276347,26.80787086,25.20606995,21.15699959,57.44530106,0.348546386,11.35560989
Michoacan de Ocampo,6.694960117,54.75647763,39.01473999,41.99203873,22.66609955,59.16130066,0.419019908,8.847080231
Oaxaca,5.820610046,46.35803533,34.41543961,34.57580948,16.30089951,47.17869949,0.428051502,14.57666016
Puebla,8.313480377,86.12485936,70.36882782,70.60489655,34.06029892,71.97669983,0.333737999,20.39660072
Veracruz de Ignacio de la Llave,8.765190125,56.87031419,40.73876953,42.36621857,24.85849953,63.08430099,0.403279692,14.74991035
Yucatan,14.46514034,64.42850985,25.58712959,25.18001938,31.61039925,68.229599,0.451880604,27.99350929
Chiapas,15.53382015,83.45236272,43.33084869,59.80960846,48.23989868,82.31819916,0.391529411,35.4142189
Jalisco,8.266670227,59.42431906,25.15159988,24.03392029,8.095199585,33.37779999,0.439982414,6.856450081
Mexico,2.822809935,41.74415086,32.08541107,29.98879051,11.63080025,40.22570038,0.416957915,12.50615978
Michoacan de Ocampo,11.54747009,63.19452346,43.16835022,42.89136124,16.39119911,48.98500061,0.405984491,11.63652039
Oaxaca,11.48174953,83.06932962,64.8026886,65.28986359,23.74080086,59.81090164,0.404244512,19.16666985
Puebla,13.24015045,79.6574862,59.11132813,61.1852684,34.4695015,73.59600067,0.330344796,20.41954041
Veracruz de Ignacio de la Llave,35.37368011,93.49815347,43.75,44.1634407,66.60590363,92.23179626,0.34503141,38.52910995
Yucatan,15.39111996,82.54987684,40.69839096,42.6019516,30.9864006,70.22509766,0.317779601,38.82709885
Chiapas,24.81364059,88.96296348,28.03911972,29.60638046,41.60979843,79.936203,0.306094587,5.881480217
Jalisco,9.412469864,50.2503001,36.5501709,39.31060028,16.96820068,52.77899933,0.425106198,3.740370035
Mexico,2.554780006,30.78149177,34.36727142,34.17975998,13.05949974,44.75159836,0.412948906,7.383419991
Michoacan de Ocampo,15.40229988,54.78825704,46.97780991,30.00654984,21.14889908,58.2179985,0.371851504,9.038909912
Oaxaca,13.46864033,83.40036039,61.32376099,61.42684174,59.03919983,89.48200226,0.308753312,19.30673027
Puebla,11.24271011,67.89962046,44.78601837,48.18690872,32.40010071,69.75730133,0.339212209,26.3660202
Veracruz de Ignacio de la Llave,26.91909981,91.84214248,37.59302902,32.66944122,55.89649963,87.18419647,0.338880599,43.23102951
Yucatan,20.91757011,83.18294452,23.67922974,28.17061996,55.05490112,86.55930328,0.334831297,34.20922089
Chiapas,14.98913956,76.77026246,37.97288895,38.76578903,44.99840164,78.74079895,0.379015207,24.7564106
Jalisco,8.844989777,55.62585457,39.94787979,41.26308823,7.911399841,34.16930008,0.417267412,6.49338007
Mexico,21.11944008,73.63447927,21.4686203,18.06204987,40.94749832,76.03849792,0.4228248,19.96528053
Michoacan de Ocampo,10.3118,58.61541537,42.14266968,46.4129715,13.39680004,46.27569962,0.420548201,8.623259544
Oaxaca,17.50720024,89.27849993,9.383460045,3.852159977,64.0585022,93.63200378,0.270697296,15.80661964
Puebla,13.13008976,80.58562403,54.71503067,54.64944077,38.21139908,76.40229797,0.342897892,14.72146034
Veracruz de Ignacio de la Llave,5.904429913,44.00876173,33.95798874,32.21545029,6.004700184,27.97509956,0.46733731,9.544199944
Yucatan,7.412720203,60.71963862,35.28591156,35.23334885,12.26319981,43.31230164,0.350248307,13.82258987
Chiapas,25.37478065,86.81646811,40.04172897,47.44918823,53.69100189,86.17040253,0.380289793,35.15171051
Jalisco,12.81803989,41.48099718,25.24798965,25.36527061,22.32119942,59.28219986,0.35100919,15.32933998
Mexico,3.965840101,41.76116403,32.48458862,33.51036835,13.4751997,43.6310997,0.442698598,4.267389774
Michoacan de Ocampo,11.3301897,62.74157728,54.51908875,47.91730881,22.30850029,59.77479935,0.405875713,14.25376987
Oaxaca,22.17194939,90.00379323,62.28955841,63.60424042,31.76580048,76.49069977,0.25207001,7.773849964
Puebla,15.75866985,82.77727238,70.06999207,71.77835846,42.89559937,77.8404007,0.362576813,30.45956039
Veracruz de Ignacio de la Llave,11.19120979,87.06433429,51.20795059,51.32154083,42.25590134,80.4210968,0.322967112,17.64028931
Yucatan,11.80163002,60.50841634,8.469820023,8.292679787,23.63899994,62.45190048,0.384226888,26.39023972
Chiapas,20.12541962,85.169871,53.23656845,65.90148926,49.23130035,82.99739838,0.3895078,29.11961937
Jalisco,5.567059994,56.40418337,38.85369873,41.3592186,14.34430027,45.77569962,0.407560587,12.39482021
Mexico,7.18103981,55.42791445,17.19149971,14.80632019,12.79179955,42.33549881,0.477886289,7.632460117
Michoacan de Ocampo,6.576439857,41.96682633,39.70322037,38.22179031,15.8611002,48.84569931,0.414641887,6.236279964
